,booked_percentage,clicked_percentage
73017,1.2195121951219512,1.2195121951219512
58300,3.6585365853658534,3.6585365853658534
87190,1.2195121951219512,1.2195121951219512
45995,1.2195121951219512,1.2195121951219512
41413,1.2195121951219512,8.536585365853659
10828,8.536585365853659,8.536585365853659
1286,2.4390243902439024,4.878048780487805
93426,7.317073170731707,9.75609756097561
116881,0.0,0.0
96174,0.0,2.4390243902439024
8439,1.2195121951219512,1.2195121951219512
935,0.0,1.2195121951219512
40017,4.878048780487805,4.878048780487805
52363,0.0,1.2195121951219512
30453,3.6585365853658534,3.6585365853658534
8660,0.0,2.4390243902439024
20072,2.4390243902439024,2.4390243902439024
36553,1.2195121951219512,1.2195121951219512
40128,2.4390243902439024,3.6585365853658534
134829,4.878048780487805,6.097560975609756
113223,3.6585365853658534,8.536585365853659
102588,14.634146341463413,14.634146341463413
3962,2.4390243902439024,4.878048780487805
112398,1.2195121951219512,1.2195121951219512
132701,0.0,0.0
111594,2.4390243902439024,2.4390243902439024
124089,4.878048780487805,7.317073170731707
44730,1.2195121951219512,1.2195121951219512
58416,3.6585365853658534,7.317073170731707
22709,0.0,0.0
132713,2.4390243902439024,3.6585365853658534
107781,1.2195121951219512,1.2195121951219512
138694,3.6585365853658534,4.878048780487805
127151,1.2195121951219512,3.6585365853658534
8180,2.4390243902439024,2.4390243902439024
79098,1.2195121951219512,1.2195121951219512
60219,1.2195121951219512,1.2195121951219512
117292,2.4390243902439024,7.317073170731707
51403,1.2195121951219512,1.2195121951219512
71774,2.4390243902439024,2.4390243902439024
42639,6.097560975609756,9.75609756097561
21457,2.4390243902439024,2.4390243902439024
63985,3.6585365853658534,6.097560975609756
60195,2.4390243902439024,3.6585365853658534
6981,0.0,1.2195121951219512
32030,1.2195121951219512,1.2195121951219512
26824,0.0,1.2195121951219512
88471,1.2195121951219512,3.6585365853658534
4730,18.29268292682927,19.51219512195122
117549,1.2195121951219512,1.2195121951219512
47594,4.878048780487805,7.317073170731707
114815,1.2195121951219512,1.2195121951219512
104089,1.2195121951219512,3.6585365853658534
114741,0.0,1.2195121951219512
131909,9.75609756097561,13.414634146341465
53217,2.4390243902439024,2.4390243902439024
106812,2.4390243902439024,4.878048780487805
44807,1.2195121951219512,1.2195121951219512
101669,3.6585365853658534,6.097560975609756
115146,0.0,0.0
15793,12.195121951219512,12.195121951219512
41300,6.097560975609756,7.317073170731707
14394,3.6585365853658534,3.6585365853658534
87502,6.097560975609756,7.317073170731707
136381,1.2195121951219512,2.4390243902439024
28940,1.2195121951219512,1.2195121951219512
121170,2.4390243902439024,4.878048780487805
110209,1.2195121951219512,4.878048780487805
55133,6.097560975609756,7.317073170731707
108560,7.317073170731707,9.75609756097561
59809,2.4390243902439024,3.6585365853658534
63262,1.2195121951219512,3.6585365853658534
83207,0.0,0.0
40496,13.414634146341465,13.414634146341465
72506,7.317073170731707,7.317073170731707
129511,0.0,3.6585365853658534
68408,3.6585365853658534,4.878048780487805
107957,0.0,2.4390243902439024
64302,1.2195121951219512,3.6585365853658534
105958,0.0,1.2195121951219512
61218,4.878048780487805,9.75609756097561
19449,4.878048780487805,7.317073170731707
29349,10.975609756097562,13.414634146341465
132733,1.2195121951219512,3.6585365853658534
79705,3.6585365853658534,10.975609756097562
113559,2.4390243902439024,4.878048780487805
43404,3.6585365853658534,7.317073170731707
62787,6.097560975609756,12.195121951219512
139464,1.2195121951219512,1.2195121951219512
26364,0.0,1.2195121951219512
130592,1.2195121951219512,3.6585365853658534
115323,17.073170731707318,19.51219512195122
83874,1.2195121951219512,1.2195121951219512
48332,0.0,0.0
18259,3.6585365853658534,8.536585365853659
21052,0.0,0.0
58100,1.2195121951219512,3.6585365853658534
119330,2.4390243902439024,3.6585365853658534
119128,3.6585365853658534,7.317073170731707
3707,1.2195121951219512,1.2195121951219512
56787,4.878048780487805,8.536585365853659
58664,1.2195121951219512,2.4390243902439024
114009,2.4390243902439024,6.097560975609756
121689,2.4390243902439024,2.4390243902439024
54184,0.0,0.0
84088,6.097560975609756,7.317073170731707
80281,3.6585365853658534,6.097560975609756
118192,0.0,2.4390243902439024
24491,4.878048780487805,12.195121951219512
89592,1.2195121951219512,4.878048780487805
16511,6.097560975609756,13.414634146341465
111713,0.0,1.2195121951219512
4133,1.2195121951219512,1.2195121951219512
133405,0.0,1.2195121951219512
116672,2.4390243902439024,4.878048780487805
20584,7.317073170731707,8.536585365853659
119084,11.11111111111111,13.580246913580247
55881,3.7037037037037033,3.7037037037037033
61370,6.172839506172839,7.4074074074074066
106373,2.4691358024691357,2.4691358024691357
44855,2.4691358024691357,3.7037037037037033
40887,2.4691358024691357,3.7037037037037033
98640,1.2345679012345678,1.2345679012345678
136031,7.4074074074074066,7.4074074074074066
39455,2.4691358024691357,3.7037037037037033
69815,1.2345679012345678,1.2345679012345678
30023,4.938271604938271,8.641975308641975
44632,0.0,6.172839506172839
25577,6.172839506172839,7.4074074074074066
120486,0.0,0.0
78726,2.4691358024691357,2.4691358024691357
115768,3.7037037037037033,6.172839506172839
12930,9.876543209876543,9.876543209876543
108467,2.4691358024691357,3.7037037037037033
108668,0.0,0.0
133244,8.641975308641975,8.641975308641975
32406,0.0,0.0
22260,2.4691358024691357,3.7037037037037033
27955,8.641975308641975,14.814814814814813
86282,0.0,1.2345679012345678
126062,1.2345679012345678,2.4691358024691357
52525,1.2345679012345678,2.4691358024691357
56796,2.4691358024691357,6.172839506172839
116754,3.7037037037037033,4.938271604938271
112474,2.4691358024691357,2.4691358024691357
28994,1.2345679012345678,3.7037037037037033
14285,2.4691358024691357,4.938271604938271
105177,0.0,1.2345679012345678
7777,3.7037037037037033,3.7037037037037033
79777,3.7037037037037033,4.938271604938271
90409,2.4691358024691357,3.7037037037037033
88546,6.172839506172839,6.172839506172839
62833,0.0,1.2345679012345678
1824,2.4691358024691357,2.4691358024691357
71742,0.0,0.0
93397,1.2345679012345678,2.4691358024691357
13743,3.7037037037037033,3.7037037037037033
38150,2.4691358024691357,4.938271604938271
126464,4.938271604938271,7.4074074074074066
52879,0.0,0.0
51355,1.2345679012345678,3.7037037037037033
43313,7.4074074074074066,12.345679012345679
113868,1.2345679012345678,2.4691358024691357
17382,3.7037037037037033,4.938271604938271
49509,2.4691358024691357,3.7037037037037033
94902,0.0,0.0
77007,1.2345679012345678,1.2345679012345678
111865,2.4691358024691357,7.4074074074074066
72456,1.2345679012345678,1.2345679012345678
97151,1.2345679012345678,1.2345679012345678
21139,6.172839506172839,7.4074074074074066
75298,4.938271604938271,4.938271604938271
11492,0.0,0.0
44919,4.938271604938271,6.172839506172839
63407,2.4691358024691357,2.4691358024691357
96928,8.641975308641975,9.876543209876543
52300,3.7037037037037033,3.7037037037037033
116181,0.0,0.0
29783,0.0,1.2345679012345678
1274,1.2345679012345678,1.2345679012345678
105871,1.2345679012345678,2.4691358024691357
12633,2.4691358024691357,3.7037037037037033
12530,3.7037037037037033,6.172839506172839
19454,3.7037037037037033,4.938271604938271
81990,3.7037037037037033,4.938271604938271
76997,1.2345679012345678,1.2345679012345678
65550,0.0,1.2345679012345678
30537,1.2345679012345678,3.7037037037037033
50732,0.0,0.0
47843,1.2345679012345678,1.2345679012345678
113782,1.2345679012345678,1.2345679012345678
59537,2.4691358024691357,4.938271604938271
52863,0.0,0.0
112183,4.938271604938271,6.172839506172839
51207,2.4691358024691357,3.7037037037037033
15610,1.2345679012345678,1.2345679012345678
27846,2.4691358024691357,4.938271604938271
61865,0.0,1.2345679012345678
49899,0.0,0.0
42387,0.0,2.4691358024691357
10008,6.172839506172839,8.641975308641975
120517,0.0,3.7037037037037033
14499,4.938271604938271,7.4074074074074066
7183,3.7037037037037033,3.7037037037037033
91475,0.0,3.7037037037037033
119709,0.0,1.2345679012345678
9322,2.4691358024691357,6.172839506172839
54602,2.4691358024691357,3.7037037037037033
93390,2.4691358024691357,4.938271604938271
128324,3.7037037037037033,6.172839506172839
16728,4.938271604938271,4.938271604938271
46417,3.7037037037037033,11.11111111111111
134852,2.4691358024691357,2.4691358024691357
27529,6.172839506172839,9.876543209876543
68380,1.2345679012345678,9.876543209876543
23336,1.2345679012345678,1.2345679012345678
71123,0.0,2.4691358024691357
107789,1.2345679012345678,2.4691358024691357
117861,1.2345679012345678,3.7037037037037033
4858,1.2345679012345678,1.2345679012345678
8818,4.938271604938271,9.876543209876543
99732,4.938271604938271,6.172839506172839
135570,1.2345679012345678,1.2345679012345678
18954,9.876543209876543,9.876543209876543
16072,6.172839506172839,6.172839506172839
81028,2.4691358024691357,3.7037037037037033
139428,3.7037037037037033,4.938271604938271
96133,16.049382716049383,16.049382716049383
106560,2.4691358024691357,2.4691358024691357
19066,1.2345679012345678,3.7037037037037033
101638,4.938271604938271,6.172839506172839
97229,0.0,1.2345679012345678
83106,8.641975308641975,8.641975308641975
39419,3.7037037037037033,3.7037037037037033
69753,0.0,1.2345679012345678
15207,1.2345679012345678,2.4691358024691357
1751,2.4691358024691357,4.938271604938271
93311,3.7037037037037033,6.172839506172839
136429,2.4691358024691357,2.4691358024691357
65536,2.4691358024691357,3.7037037037037033
117003,3.7037037037037033,4.938271604938271
24875,0.0,1.2345679012345678
136283,2.4691358024691357,2.4691358024691357
74658,2.4691358024691357,4.938271604938271
27339,6.172839506172839,7.4074074074074066
15622,0.0,1.2345679012345678
80664,2.4691358024691357,6.172839506172839
112850,3.7037037037037033,4.938271604938271
14173,8.641975308641975,12.345679012345679
32948,3.7037037037037033,6.172839506172839
65806,1.2345679012345678,7.4074074074074066
135470,0.0,4.938271604938271
11271,2.4691358024691357,4.938271604938271
127344,0.0,0.0
95906,1.2345679012345678,3.7037037037037033
120824,0.0,0.0
79783,0.0,1.2345679012345678
96225,6.172839506172839,6.172839506172839
10064,0.0,4.938271604938271
57914,2.4691358024691357,3.7037037037037033
124595,0.0,2.4691358024691357
101713,2.4691358024691357,2.4691358024691357
62393,2.4691358024691357,2.4691358024691357
47166,1.2345679012345678,4.938271604938271
9958,0.0,1.2345679012345678
18399,4.938271604938271,4.938271604938271
81894,2.4691358024691357,2.4691358024691357
105428,2.4691358024691357,4.938271604938271
20865,3.7037037037037033,3.7037037037037033
13978,1.2345679012345678,1.2345679012345678
55071,11.11111111111111,12.345679012345679
102211,4.938271604938271,4.938271604938271
113522,16.049382716049383,19.753086419753085
73644,2.4691358024691357,2.4691358024691357
122565,3.7037037037037033,4.938271604938271
95343,3.7037037037037033,4.938271604938271
121329,1.2345679012345678,2.4691358024691357
84918,3.7037037037037033,3.7037037037037033
111997,1.2345679012345678,7.4074074074074066
98728,4.938271604938271,16.049382716049383
89211,0.0,0.0
80138,0.0,0.0
114895,9.876543209876543,18.51851851851852
133966,4.938271604938271,6.172839506172839
63384,1.2345679012345678,1.2345679012345678
123504,0.0,1.2345679012345678
58965,0.0,0.0
53382,2.4691358024691357,4.938271604938271
88771,3.7037037037037033,3.7037037037037033
110301,0.0,0.0
22175,2.4691358024691357,3.7037037037037033
115534,6.172839506172839,9.876543209876543
40164,3.7037037037037033,3.7037037037037033
3617,3.7037037037037033,3.7037037037037033
29084,0.0,0.0
34474,2.4691358024691357,8.641975308641975
114767,0.0,2.4691358024691357
109463,2.4691358024691357,2.4691358024691357
50789,2.4691358024691357,6.172839506172839
52811,0.0,1.2345679012345678
6161,1.2345679012345678,1.2345679012345678
5679,1.2345679012345678,3.7037037037037033
74682,1.2345679012345678,3.7037037037037033
24566,0.0,2.4691358024691357
61484,4.938271604938271,4.938271604938271
138143,12.345679012345679,16.049382716049383
61875,1.2345679012345678,1.2345679012345678
4069,3.7037037037037033,3.7037037037037033
27886,0.0,1.2345679012345678
28176,7.4074074074074066,9.876543209876543
25506,3.7037037037037033,6.172839506172839
55526,0.0,1.2345679012345678
110500,1.2345679012345678,2.4691358024691357
138039,0.0,2.4691358024691357
24788,2.4691358024691357,3.7037037037037033
21870,8.641975308641975,11.11111111111111
65451,2.4691358024691357,3.7037037037037033
140640,7.4074074074074066,8.641975308641975
58972,3.7037037037037033,3.7037037037037033
53963,4.938271604938271,8.641975308641975
106379,1.2345679012345678,2.4691358024691357
71517,6.172839506172839,8.641975308641975
93990,1.2345679012345678,1.2345679012345678
62768,0.0,4.938271604938271
124092,1.2345679012345678,2.4691358024691357
119682,1.2345679012345678,3.7037037037037033
30514,4.938271604938271,7.4074074074074066
49197,8.641975308641975,12.345679012345679
139014,4.938271604938271,4.938271604938271
43382,2.4691358024691357,2.4691358024691357
44338,6.172839506172839,11.11111111111111
124952,0.0,0.0
80306,2.4691358024691357,2.4691358024691357
33097,0.0,1.2345679012345678
28839,11.11111111111111,12.345679012345679
115491,1.2345679012345678,3.7037037037037033
105017,2.4691358024691357,8.641975308641975
83828,1.2345679012345678,1.2345679012345678
135473,3.7037037037037033,4.938271604938271
37223,11.11111111111111,13.580246913580247
25928,4.938271604938271,4.938271604938271
11847,2.4691358024691357,6.172839506172839
84702,0.0,3.7037037037037033
102313,1.2345679012345678,3.7037037037037033
136351,3.7037037037037033,3.7037037037037033
139894,1.2345679012345678,3.7037037037037033
7790,0.0,0.0
138739,4.938271604938271,7.4074074074074066
125919,0.0,0.0
71717,1.2345679012345678,3.7037037037037033
117845,1.2345679012345678,2.4691358024691357
44239,6.172839506172839,9.876543209876543
117939,2.4691358024691357,2.4691358024691357
11073,0.0,0.0
118031,8.641975308641975,9.876543209876543
82362,7.4074074074074066,12.345679012345679
60713,8.641975308641975,9.876543209876543
100619,4.938271604938271,4.938271604938271
12128,2.4691358024691357,4.938271604938271
81329,1.2345679012345678,3.7037037037037033
124173,10.0,10.0
93328,3.75,3.75
11242,5.0,6.25
58023,1.25,1.25
24820,2.5,3.75
95879,2.5,6.25
25130,1.25,1.25
107994,2.5,3.75
5663,1.25,1.25
41237,0.0,0.0
61322,2.5,3.75
120925,0.0,0.0
73675,0.0,0.0
118448,0.0,1.25
125014,7.5,7.5
135855,1.25,1.25
6105,2.5,3.75
28633,1.25,2.5
43163,1.25,1.25
125574,0.0,1.25
29086,1.25,1.25
137937,6.25,10.0
50777,0.0,2.5
50737,1.25,3.75
70139,2.5,2.5
59464,7.5,7.5
44901,1.25,1.25
101538,0.0,1.25
53930,7.5,11.25
97198,0.0,1.25
87379,0.0,5.0
56251,7.5,7.5
77095,8.75,11.25
35182,3.75,6.25
15541,1.25,1.25
101560,3.75,3.75
121718,1.25,2.5
51523,5.0,6.25
110562,7.5,8.75
44667,0.0,0.0
36055,1.25,2.5
35130,0.0,0.0
45071,1.25,2.5
77180,3.75,5.0
45317,10.0,12.5
5949,5.0,5.0
17552,5.0,6.25
50570,0.0,0.0
118173,0.0,1.25
131101,6.25,17.5
25769,1.25,2.5
71028,1.25,5.0
41242,6.25,6.25
15105,1.25,1.25
108599,1.25,5.0
48557,0.0,0.0
103330,2.5,2.5
118383,1.25,1.25
102303,2.5,8.75
45513,2.5,3.75
114871,3.75,3.75
61955,5.0,5.0
29997,1.25,1.25
117779,1.25,1.25
30737,0.0,0.0
31382,6.25,7.5
21686,1.25,3.75
115648,3.75,3.75
88811,2.5,2.5
16207,1.25,1.25
30576,0.0,0.0
62226,1.25,2.5
71097,2.5,7.5
71032,3.75,5.0
13902,1.25,1.25
20970,3.75,5.0
117726,1.25,2.5
115314,0.0,1.25
42716,1.25,1.25
35070,1.25,1.25
41470,0.0,1.25
86177,1.25,2.5
129699,0.0,0.0
42526,1.25,6.25
140183,2.5,12.5
61305,1.25,2.5
45448,0.0,0.0
73330,0.0,5.0
58742,2.5,2.5
13657,2.5,5.0
124949,1.25,1.25
11671,0.0,1.25
8392,0.0,2.5
139113,0.0,0.0
28582,0.0,0.0
72908,3.75,5.0
26582,3.75,3.75
92653,3.75,5.0
84403,0.0,2.5
24037,1.25,1.25
135737,3.75,5.0
82797,1.25,2.5
108102,7.5,13.750000000000002
30579,5.0,13.750000000000002
26487,7.5,7.5
128103,1.25,3.75
106722,0.0,0.0
110771,1.25,3.75
29800,3.75,3.75
57068,6.25,7.5
126316,2.5,3.75
62855,6.25,7.5
127754,0.0,2.5
23249,2.5,2.5
60611,5.0,8.75
139303,2.5,2.5
43421,2.5,2.5
72862,1.25,2.5
36956,1.25,2.5
113207,2.5,2.5
80414,8.75,10.0
92082,2.5,3.75
43274,3.75,5.0
29530,12.5,12.5
24722,1.25,1.25
56803,1.25,5.0
122573,2.5,2.5
64082,2.5,2.5
73590,2.5,3.75
117456,3.75,5.0
19236,3.75,6.25
106618,1.25,2.5
34967,2.5,3.75
125254,8.75,12.5
137118,5.0,10.0
113444,1.25,5.0
8210,0.0,0.0
64001,7.5,10.0
22249,3.75,5.0
73822,0.0,1.25
42030,1.25,2.5
112047,0.0,2.5
17743,10.0,11.25
94524,7.5,11.25
15455,5.0,5.0
99990,5.0,6.25
61456,2.5,2.5
39917,0.0,1.25
11997,2.5,3.75
36072,3.75,5.0
85413,0.0,0.0
127891,3.75,3.75
43989,1.25,1.25
20341,5.0,8.75
97257,1.25,3.75
86853,3.75,3.75
65888,1.25,1.25
101102,2.5,2.5
26060,6.25,7.5
116903,3.75,6.25
28206,1.25,2.5
40967,1.25,2.5
59242,2.5,2.5
137368,1.25,1.25
70696,6.25,6.25
9849,0.0,2.5
119444,0.0,1.25
72196,3.75,3.75
70818,1.25,2.5
80880,3.75,6.25
78723,5.0,6.25
27436,3.75,5.0
31175,1.25,1.25
30504,0.0,2.5
126965,5.0,6.25
132155,0.0,2.5
134564,7.5,8.75
98992,6.25,7.5
140047,10.0,10.0
8690,12.5,15.0
91853,2.5,3.75
57479,0.0,0.0
68142,0.0,1.25
106998,1.25,3.75
3055,2.5,3.75
49628,6.25,7.5
86617,10.0,10.0
119017,2.5,2.5
94007,5.0,12.5
67656,2.5,3.75
58899,11.25,12.5
93283,3.75,7.5
77077,3.75,3.75
127488,2.5,5.0
88057,6.25,6.25
41736,0.0,0.0
11613,0.0,2.5
52426,1.25,2.5
106455,2.5,12.5
137759,3.75,3.75
43910,2.5,3.75
58005,3.75,5.0
69471,1.25,5.0
92294,2.5,6.25
52736,1.25,2.5
50888,5.0,7.5
66814,0.0,1.25
36066,8.75,15.0
11728,2.5,6.25
17227,2.5,3.75
92815,1.25,3.75
49804,3.75,8.75
26368,1.25,3.75
20378,1.25,6.25
137468,3.75,5.0
9111,2.5,6.25
46053,5.0,6.25
113503,2.5,3.75
1011,1.25,1.25
32235,0.0,0.0
79434,0.0,0.0
120915,1.25,3.75
60311,2.5,3.75
136416,11.25,15.0
56571,2.5,5.0
69993,3.75,5.0
44264,7.5,7.5
30061,1.25,6.25
139645,1.25,1.25
111383,6.25,6.25
6177,0.0,0.0
93982,2.5316455696202533,2.5316455696202533
69878,1.2658227848101267,1.2658227848101267
60024,2.5316455696202533,3.79746835443038
18929,3.79746835443038,15.18987341772152
43936,2.5316455696202533,6.329113924050633
23631,12.658227848101266,17.72151898734177
111999,5.063291139240507,5.063291139240507
111972,1.2658227848101267,1.2658227848101267
49129,2.5316455696202533,2.5316455696202533
4595,1.2658227848101267,2.5316455696202533
32253,0.0,0.0
19673,0.0,1.2658227848101267
124877,0.0,1.2658227848101267
130828,0.0,0.0
86867,0.0,0.0
29590,1.2658227848101267,7.59493670886076
6603,0.0,0.0
56446,1.2658227848101267,1.2658227848101267
103347,0.0,0.0
58171,12.658227848101266,13.924050632911392
82143,8.860759493670885,11.39240506329114
10176,3.79746835443038,3.79746835443038
58087,0.0,0.0
126046,2.5316455696202533,3.79746835443038
28829,0.0,0.0
99758,2.5316455696202533,5.063291139240507
45344,1.2658227848101267,1.2658227848101267
110886,2.5316455696202533,6.329113924050633
104877,1.2658227848101267,1.2658227848101267
41077,2.5316455696202533,2.5316455696202533
83334,1.2658227848101267,1.2658227848101267
7695,3.79746835443038,3.79746835443038
113182,6.329113924050633,6.329113924050633
25742,1.2658227848101267,5.063291139240507
16526,0.0,1.2658227848101267
3835,2.5316455696202533,2.5316455696202533
68670,3.79746835443038,5.063291139240507
125702,2.5316455696202533,3.79746835443038
51777,0.0,0.0
77670,1.2658227848101267,3.79746835443038
116755,2.5316455696202533,3.79746835443038
10115,1.2658227848101267,1.2658227848101267
120278,2.5316455696202533,2.5316455696202533
78191,3.79746835443038,6.329113924050633
132991,1.2658227848101267,7.59493670886076
14868,12.658227848101266,15.18987341772152
7488,1.2658227848101267,1.2658227848101267
102191,12.658227848101266,13.924050632911392
10619,1.2658227848101267,3.79746835443038
7905,0.0,1.2658227848101267
82430,1.2658227848101267,2.5316455696202533
129891,0.0,1.2658227848101267
132699,0.0,8.860759493670885
132468,2.5316455696202533,5.063291139240507
11839,2.5316455696202533,2.5316455696202533
120746,0.0,0.0
61600,1.2658227848101267,1.2658227848101267
71543,0.0,0.0
87083,1.2658227848101267,1.2658227848101267
82901,2.5316455696202533,2.5316455696202533
91099,3.79746835443038,5.063291139240507
68158,0.0,1.2658227848101267
129201,5.063291139240507,6.329113924050633
5927,6.329113924050633,8.860759493670885
99958,7.59493670886076,8.860759493670885
62731,0.0,0.0
127774,0.0,1.2658227848101267
19255,6.329113924050633,10.126582278481013
126986,2.5316455696202533,2.5316455696202533
63840,3.79746835443038,7.59493670886076
40568,3.79746835443038,5.063291139240507
106806,1.2658227848101267,2.5316455696202533
76299,1.2658227848101267,2.5316455696202533
34082,0.0,1.2658227848101267
108767,1.2658227848101267,3.79746835443038
120291,1.2658227848101267,1.2658227848101267
6746,2.5316455696202533,5.063291139240507
84288,1.2658227848101267,2.5316455696202533
78434,2.5316455696202533,2.5316455696202533
55544,8.860759493670885,12.658227848101266
99236,2.5316455696202533,2.5316455696202533
80814,6.329113924050633,7.59493670886076
35993,0.0,1.2658227848101267
22408,6.329113924050633,12.658227848101266
47381,1.2658227848101267,1.2658227848101267
88683,2.5316455696202533,5.063291139240507
124392,2.5316455696202533,5.063291139240507
33747,7.59493670886076,11.39240506329114
27405,0.0,1.2658227848101267
77435,2.5316455696202533,3.79746835443038
3803,1.2658227848101267,1.2658227848101267
89763,1.2658227848101267,2.5316455696202533
110811,2.5316455696202533,3.79746835443038
112549,6.329113924050633,7.59493670886076
114149,1.2658227848101267,1.2658227848101267
130923,0.0,1.2658227848101267
79187,5.063291139240507,6.329113924050633
56333,0.0,2.5316455696202533
36601,2.5316455696202533,3.79746835443038
34012,1.2658227848101267,1.2658227848101267
20435,3.79746835443038,6.329113924050633
90634,1.2658227848101267,2.5316455696202533
124842,0.0,1.2658227848101267
76623,7.59493670886076,7.59493670886076
74464,6.329113924050633,11.39240506329114
62890,10.126582278481013,11.39240506329114
85004,1.2658227848101267,1.2658227848101267
22221,2.5316455696202533,2.5316455696202533
106150,0.0,0.0
128937,2.5316455696202533,3.79746835443038
88801,0.0,1.2658227848101267
125263,0.0,0.0
77671,6.329113924050633,13.924050632911392
67686,2.5316455696202533,3.79746835443038
50873,2.5316455696202533,3.79746835443038
90771,1.2658227848101267,1.2658227848101267
82675,5.063291139240507,6.329113924050633
25913,0.0,0.0
118635,2.5316455696202533,5.063291139240507
35320,0.0,0.0
83378,3.79746835443038,3.79746835443038
133670,0.0,1.2658227848101267
15425,1.2658227848101267,1.2658227848101267
114977,1.2658227848101267,2.5316455696202533
79585,1.2658227848101267,2.5316455696202533
85902,7.59493670886076,10.126582278481013
104478,2.5316455696202533,3.79746835443038
3941,0.0,1.2658227848101267
3862,5.063291139240507,7.59493670886076
22782,0.0,2.5316455696202533
72176,3.79746835443038,6.329113924050633
48237,0.0,0.0
129763,2.5316455696202533,13.924050632911392
35836,2.5316455696202533,6.329113924050633
89439,2.5316455696202533,2.5316455696202533
70503,1.2658227848101267,2.5316455696202533
44327,2.5316455696202533,2.5316455696202533
103321,1.2658227848101267,1.2658227848101267
83434,0.0,1.2658227848101267
122924,0.0,0.0
102205,1.2658227848101267,2.5316455696202533
111088,7.59493670886076,10.126582278481013
19381,1.2658227848101267,2.5316455696202533
37328,3.79746835443038,7.59493670886076
61491,5.063291139240507,5.063291139240507
102111,5.063291139240507,5.063291139240507
104817,3.79746835443038,3.79746835443038
116733,2.5316455696202533,5.063291139240507
77723,16.455696202531644,16.455696202531644
21679,0.0,0.0
73197,0.0,0.0
51994,3.79746835443038,6.329113924050633
118444,1.2658227848101267,2.5316455696202533
35134,5.063291139240507,6.329113924050633
58946,2.5316455696202533,2.5316455696202533
123027,0.0,0.0
140013,2.5316455696202533,6.329113924050633
133994,2.5316455696202533,2.5316455696202533
78600,5.063291139240507,8.860759493670885
51890,1.2658227848101267,2.5316455696202533
37188,6.329113924050633,7.59493670886076
85358,1.2658227848101267,2.5316455696202533
42373,5.063291139240507,6.329113924050633
100905,0.0,1.2658227848101267
126154,0.0,0.0
113702,1.2658227848101267,1.2658227848101267
87720,3.79746835443038,3.79746835443038
26870,0.0,1.2658227848101267
97606,2.5316455696202533,2.5316455696202533
46004,2.5316455696202533,3.79746835443038
139390,1.2658227848101267,1.2658227848101267
107342,1.2658227848101267,1.2658227848101267
24063,5.063291139240507,7.59493670886076
119889,1.2658227848101267,2.5316455696202533
48548,0.0,0.0
48492,2.5316455696202533,2.5316455696202533
26045,1.2658227848101267,3.79746835443038
119367,1.2658227848101267,1.2658227848101267
110347,1.2658227848101267,2.5316455696202533
119246,1.2658227848101267,1.2658227848101267
110981,1.2658227848101267,1.2658227848101267
23206,2.5316455696202533,5.063291139240507
50351,0.0,1.2658227848101267
82074,3.79746835443038,7.59493670886076
134977,1.2658227848101267,1.2658227848101267
140065,16.455696202531644,21.518987341772153
63297,11.39240506329114,12.658227848101266
120328,0.0,0.0
25792,0.0,8.860759493670885
3334,0.0,1.2658227848101267
104640,1.2658227848101267,5.063291139240507
55774,3.79746835443038,5.063291139240507
9117,3.79746835443038,5.063291139240507
61764,3.79746835443038,3.79746835443038
27250,0.0,0.0
88004,1.2658227848101267,1.2658227848101267
17159,0.0,1.2658227848101267
7550,5.063291139240507,10.126582278481013
17911,1.2658227848101267,2.5316455696202533
29278,1.2658227848101267,1.2658227848101267
25934,2.5316455696202533,3.79746835443038
118199,0.0,1.2658227848101267
42954,2.5316455696202533,2.5316455696202533
48924,0.0,1.2658227848101267
114690,0.0,1.2658227848101267
111987,0.0,2.5316455696202533
83853,3.79746835443038,7.59493670886076
77829,1.2658227848101267,1.2658227848101267
82609,1.2658227848101267,1.2658227848101267
8513,1.2658227848101267,2.5316455696202533
16730,3.79746835443038,5.063291139240507
28041,0.0,1.2658227848101267
100654,2.5316455696202533,5.063291139240507
82566,5.063291139240507,8.860759493670885
59892,0.0,0.0
84479,10.126582278481013,12.658227848101266
99333,0.0,2.5316455696202533
62733,1.2658227848101267,2.5316455696202533
79041,3.79746835443038,5.063291139240507
44381,7.59493670886076,8.860759493670885
45603,7.59493670886076,11.39240506329114
42636,5.063291139240507,5.063291139240507
93220,6.329113924050633,7.59493670886076
45821,6.329113924050633,11.39240506329114
74744,1.2658227848101267,3.79746835443038
24661,1.2658227848101267,2.5316455696202533
46020,1.2658227848101267,3.79746835443038
30684,1.2658227848101267,2.5316455696202533
31025,5.063291139240507,5.063291139240507
99171,3.79746835443038,3.79746835443038
104333,0.0,5.063291139240507
19388,1.2658227848101267,5.063291139240507
56559,1.2658227848101267,2.5316455696202533
27465,3.79746835443038,7.59493670886076
64883,0.0,2.5316455696202533
3398,0.0,1.2658227848101267
58937,1.2658227848101267,2.5316455696202533
116682,0.0,0.0
32740,1.2658227848101267,1.2658227848101267
80739,3.79746835443038,8.860759493670885
124772,2.5316455696202533,5.063291139240507
111679,3.79746835443038,6.329113924050633
83988,2.5316455696202533,2.5316455696202533
18018,3.79746835443038,7.59493670886076
3634,0.0,0.0
94363,6.329113924050633,7.59493670886076
21599,2.5316455696202533,3.79746835443038
20659,1.2658227848101267,1.2658227848101267
115280,2.5316455696202533,5.063291139240507
136270,0.0,1.2658227848101267
